33-9031.00|2|Writing|Communicating effectively in writing as appropriate for the needs of the audience.|53
33-9031.00|2|Coordination|Adjusting actions in relation to others' actions.|50
33-9031.00|2|Instructing|Teaching others how to do something.|50
33-9031.00|2|Complex Problem Solving|Identifying complex problems and reviewing related information to develop and evaluate options and implement solutions.|50
33-9031.00|2|Time Management|Managing one's own time and the time of others.|50
33-9031.00|2|Negotiation|Bringing others together and trying to reconcile differences.|47
33-9031.00|2|Management of Personnel Resources|Motivating, developing, and directing people as they work, identifying the best people for the job.|44
33-9031.00|2|Persuasion|Persuading others to change their minds or behavior.|41
33-9031.00|2|Service Orientation|Actively looking for ways to help people.|41
33-9031.00|2|Learning Strategies|Selecting and using training/instructional methods and procedures appropriate for the situation when learning or teaching new things.|35
33-9031.00|2|Operation Monitoring|Watching gauges, dials, or other indicators to make sure a machine is working properly.|31
33-9031.00|2|Mathematics|Using mathematics to solve problems.|28
33-9031.00|2|Quality Control Analysis|Conducting tests and inspections of products, services, or processes to evaluate quality or performance.|28
33-9031.00|2|Systems Analysis|Determining how a system should work and how changes in conditions, operations, and the environment will affect outcomes.|28
33-9031.00|2|Systems Evaluation|Identifying measures or indicators of system performance and the actions needed to improve or correct performance, relative to the goals of the system.|28
33-9031.00|2|Operation and Control|Controlling operations of equipment or systems.|25
33-9031.00|2|Operations Analysis|Analyzing needs and product requirements to create a design.|19
33-9031.00|2|Troubleshooting|Determining causes of operating errors and deciding what to do about it.|13
33-9031.00|2|Equipment Maintenance|Performing routine maintenance on equipment and determining when and what kind of maintenance is needed.|10
33-9031.00|2|Repairing|Repairing machines or systems using the needed tools.|10
33-9031.00|2|Management of Financial Resources|Determining how money will be spent to get the work done, and accounting for these expenditures.|10
33-9031.00|2|Management of Material Resources|Obtaining and seeing to the appropriate use of equipment, facilities, and materials needed to do certain work.|10
33-9031.00|2|Science|Using scientific rules and methods to solve problems.|6
33-9031.00|2|Technology Design|Generating or adapting equipment and technology to serve user needs.|3
33-9031.00|2|Programming|Writing computer programs for various purposes.|3
33-9031.00|2|Equipment Selection|Determining the kind of tools and equipment needed to do a job.|0
33-9031.00|2|Installation|Installing equipment, machines, wiring, or programs to meet specifications.|0
33-9031.00|3|Problem Sensitivity|The ability to tell when something is wrong or is likely to go wrong. It does not involve solving the problem, only recognizing there is a problem.|85
33-9031.00|3|Selective Attention|The ability to concentrate on a task over a period of time without being distracted.|78
33-9031.00|3|Oral Comprehension|The ability to listen to and understand information and ideas presented through spoken words and sentences.|72
33-9031.00|3|Oral Expression|The ability to communicate information and ideas in speaking so others will understand.|72
33-9031.00|3|Inductive Reasoning|The ability to combine pieces of information to form general rules or conclusions (includes finding a relationship among seemingly unrelated events).|72
33-9031.00|3|Near Vision|The ability to see details at close range (within a few feet of the observer).|72
33-9031.00|3|Written Expression|The ability to communicate information and ideas in writing so others will understand.|66
33-9031.00|3|Far Vision|The ability to see details at a distance.|66
33-9031.00|3|Deductive Reasoning|The ability to apply general rules to specific problems to produce answers that make sense.|60
33-9031.00|3|Flexibility of Closure|The ability to identify or detect a known pattern (a figure, object, word, or sound) that is hidden in other distracting material.|60
33-9031.00|3|Perceptual Speed|The ability to quickly and accurately compare similarities and differences among sets of letters, numbers, objects, pictures, or patterns. The things to be compared may be presented at the same time or one after the other. This ability also includes comparing a presented object with a remembered object.|60
33-9031.00|3|Speech Clarity|The ability to speak clearly so others can understand you.|60
33-9031.00|3|Speech Recognition|The ability to identify and understand the speech of another person.|56
33-9031.00|3|Written Comprehension|The ability to read and understand information and ideas presented in writing.|53
33-9031.00|3|Information Ordering|The ability to arrange things or actions in a certain order or pattern according to a specific rule or set of rules (e.g., patterns of numbers, letters, words, pictures, mathematical operations).|53
33-9031.00|3|Speed of Closure|The ability to quickly make sense of, combine, and organize information into meaningful patterns.|53
33-9031.00|3|Time Sharing|The ability to shift back and forth between two or more activities or sources of information (such as speech, sounds, touch, or other sources).|53
33-9031.00|3|Category Flexibility|The ability to generate or use different sets of rules for combining or grouping things in different ways.|44
33-9031.00|3|Fluency of Ideas|The ability to come up with a number of ideas about a topic (the number of ideas is important, not their quality, correctness, or creativity).|35
33-9031.00|3|Originality|The ability to come up with unusual or clever ideas about a given topic or situation, or to develop creative ways to solve a problem.|35
33-9031.00|3|Memorization|The ability to remember information such as words, numbers, pictures, and procedures.|31
33-9031.00|3|Visualization|The ability to imagine how something will look after it is moved around or when its parts are moved or rearranged.|28
33-9031.00|3|Stamina|The ability to exert yourself physically over long periods of time without getting winded or out of breath.|28
33-9031.00|3|Visual Color Discrimination|The ability to match or detect differences between colors, including shades of color and brightness.|28
33-9031.00|3|Auditory Attention|The ability to focus on a single source of sound in the presence of other distracting sounds.|28
33-9031.00|3|Number Facility|The ability to add, subtract, multiply, or divide quickly and correctly.|25
33-9031.00|3|Arm-Hand Steadiness|The ability to keep your hand and arm steady while moving your arm or while holding your arm and hand in one position.|25
33-9031.00|3|Finger Dexterity|The ability to make precisely coordinated movements of the fingers of one or both hands to grasp, manipulate, or assemble very small objects.|25
33-9031.00|3|Control Precision|The ability to quickly and repeatedly adjust the controls of a machine or a vehicle to exact positions.|25
33-9031.00|3|Response Orientation|The ability to choose quickly between two or more movements in response to two or more different signals (lights, sounds, pictures). It includes the speed with which the correct response is started with the hand, foot, or other body part.|25
33-9031.00|3|Static Strength|The ability to exert maximum muscle force to lift, push, pull, or carry objects.|25
33-9031.00|3|Explosive Strength|The ability to use short bursts of muscle force to propel oneself (as in jumping or sprinting), or to throw an object.|25
33-9031.00|3|Trunk Strength|The ability to use your abdominal and lower back muscles to support part of the body repeatedly or continuously over time without 'giving out' or fatiguing.|25
33-9031.00|3|Gross Body Coordination|The ability to coordinate the movement of your arms, legs, and torso together when the whole body is in motion.|25
33-9031.00|3|Gross Body Equilibrium|The ability to keep or regain your body balance or stay upright when in an unstable position.|25
33-9031.00|3|Mathematical Reasoning|The ability to choose the right mathematical methods or formulas to solve a problem.|22
33-9031.00|3|Manual Dexterity|The ability to quickly move your hand, your hand together with your arm, or your two hands to grasp, manipulate, or assemble objects.|22
33-9031.00|3|Reaction Time|The ability to quickly respond (with the hand, finger, or foot) to a signal (sound, light, picture) when it appears.|22
33-9031.00|3|Extent Flexibility|The ability to bend, stretch, twist, or reach with your body, arms, and/or legs.|22
33-9031.00|3|Hearing Sensitivity|The ability to detect or tell the differences between sounds that vary in pitch and loudness.|22
33-9031.00|3|Multilimb Coordination|The ability to coordinate two or more limbs (for example, two arms, two legs, or one leg and one arm) while sitting, standing, or lying down. It does not involve performing the activities while the whole body is in motion.|19
33-9031.00|3|Speed of Limb Movement|The ability to quickly move the arms and legs.|19
33-9031.00|3|Depth Perception|The ability to judge which of several objects is closer or farther away from you, or to judge the distance between you and an object.|16
33-9031.00|3|Peripheral Vision|The ability to see objects or movement of objects to one's side when the eyes are looking ahead.|13
33-9031.00|3|Wrist-Finger Speed|The ability to make fast, simple, repeated movements of the fingers, hands, and wrists.|10
33-9031.00|3|Dynamic Strength|The ability to exert muscle force repeatedly or continuously over time. This involves muscular endurance and resistance to muscle fatigue.|10
33-9031.00|3|Rate Control|The ability to time your movements or the movement of a piece of equipment in anticipation of changes in the speed and/or direction of a moving object or scene.|6
33-9031.00|3|Spatial Orientation|The ability to know your location in relation to the environment or to know where other objects are in relation to you.|3
33-9031.00|3|Night Vision|The ability to see under low light conditions.|3
33-9031.00|3|Sound Localization|The ability to tell the direction from which a sound originated.|3
33-9031.00|3|Dynamic Flexibility|The ability to quickly and repeatedly bend, stretch, twist, or reach out with your body, arms, and/or legs.|0
33-9031.00|3|Glare Sensitivity|The ability to see objects in the presence of glare or bright lighting.|0
41-2012.00|0|Core|Keep accurate records of monetary exchanges, authorization forms, and transaction reconciliations.|93
41-2012.00|0|Core|Exchange money, credit, and casino chips, and make change for customers.|93
41-2012.00|0|Core|Maintain cage security according to rules.|92
41-2012.00|0|Core|Count money and audit money drawers.|91
41-2012.00|0|Core|Reconcile daily summaries of transactions to balance books.|89
41-2012.00|0|Core|Listen for jackpot alarm bells and issue payoffs to winners.|77
41-2012.00|0|Supplemental|Sell gambling chips, tokens, or tickets to patrons, or to other workers for resale to patrons.|91
41-2012.00|0|Supplemental|Obtain customers' signatures on receipts when winnings exceed the amount held in a slot machine.|91
41-2012.00|0|Supplemental|Calculate the value of chips won or lost by players.|90
41-2012.00|0|Supplemental|Work in and monitor an assigned area on the casino floor where slot machines are located.|87
41-2012.00|0|Supplemental|Accept credit applications and verify credit references to provide check-cashing authorization or to establish house credit accounts.|86
41-2012.00|0|Supplemental|Furnish change persons with a money bank at the start of each shift.|83
41-2012.00|0|Supplemental|Perform minor repairs on slot machines, such as clearing coin jams.|74
41-2012.00|1|Customer and Personal Service|Knowledge of principles and processes for providing customer and personal services. This includes customer needs assessment, meeting quality standards for services, and evaluation of customer satisfaction.|73
41-2012.00|1|Mathematics|Knowledge of arithmetic, algebra, geometry, calculus, statistics, and their applications.|62
41-2012.00|1|English Language|Knowledge of the structure and content of the English language including the meaning and spelling of words, rules of composition, and grammar.|50
41-2012.00|1|Administration and Management|Knowledge of business and management principles involved in strategic planning, resource allocation, human resources modeling, leadership technique, production methods, and coordination of people and resources.|42
41-2012.00|1|Computers and Electronics|Knowledge of circuit boards, processors, chips, electronic equipment, and computer hardware and software, including applications and programming.|42
41-2012.00|1|Education and Training|Knowledge of principles and methods for curriculum and training design, teaching and instruction for individuals and groups, and the measurement of training effects.|40
41-2012.00|1|Law and Government|Knowledge of laws, legal codes, court procedures, precedents, government regulations, executive orders, agency rules, and the democratic political process.|40
41-2012.00|1|Clerical|Knowledge of administrative and clerical procedures and systems such as word processing, managing files and records, stenography and transcription, designing forms, and other office procedures and terminology.|39
41-2012.00|1|Public Safety and Security|Knowledge of relevant equipment, policies, procedures, and strategies to promote effective local, state, or national security operations for the protection of people, data, property, and institutions.|38
41-2012.00|1|Economics and Accounting|Knowledge of economic and accounting principles and practices, the financial markets, banking and the analysis and reporting of financial data.|35
41-2012.00|1|Sales and Marketing|Knowledge of principles and methods for showing, promoting, and selling products or services. This includes marketing strategy and tactics, product demonstration, sales techniques, and sales control systems.|23
41-2012.00|1|Psychology|Knowledge of human behavior and performance; individual differences in ability, personality, and interests; learning and motivation; psychological research methods; and the assessment and treatment of behavioral and affective disorders.|23
41-2012.00|1|Foreign Language|Knowledge of the structure and content of a foreign (non-English) language including the meaning and spelling of words, rules of composition and grammar, and pronunciation.|23
41-2012.00|1|Personnel and Human Resources|Knowledge of principles and procedures for personnel recruitment, selection, training, compensation and benefits, labor relations and negotiation, and personnel information systems.|22
41-2012.00|1|Mechanical|Knowledge of machines and tools, including their designs, uses, repair, and maintenance.|20
41-2012.00|1|Production and Processing|Knowledge of raw materials, production processes, quality control, costs, and other techniques for maximizing the effective manufacture and distribution of goods.|17
41-2012.00|1|Sociology and Anthropology|Knowledge of group behavior and dynamics, societal trends and influences, human migrations, ethnicity, cultures and their history and origins.|16
41-2012.00|1|Transportation|Knowledge of principles and methods for moving people or goods by air, rail, sea, or road, including the relative costs and benefits.|15
41-2012.00|1|Food Production|Knowledge of techniques and equipment for planting, growing, and harvesting food products (both plant and animal) for consumption, including storage/handling techniques.|15
41-2012.00|1|Communications and Media|Knowledge of media production, communication, and dissemination techniques and methods. This includes alternative ways to inform and entertain via written, oral, and visual media.|15
41-2012.00|1|Telecommunications|Knowledge of transmission, broadcasting, switching, control, and operation of telecommunications systems.|14
41-2012.00|1|Geography|Knowledge of principles and methods for describing the features of land, sea, and air masses, including their physical characteristics, locations, interrelationships, and distribution of plant, animal, and human life.|12
41-2012.00|1|Philosophy and Theology|Knowledge of different philosophical systems and religions. This includes their basic principles, values, ethics, ways of thinking, customs, practices, and their impact on human culture.|10
41-2012.00|1|Engineering and Technology|Knowledge of the practical application of engineering science and technology. This includes applying principles, techniques, procedures, and equipment to the design and production of various goods and services.|8
41-2012.00|1|Medicine and Dentistry|Knowledge of the information and techniques needed to diagnose and treat human injuries, diseases, and deformities. This includes symptoms, treatment alternatives, drug properties and interactions, and preventive health-care measures.|8
41-2012.00|1|Design|Knowledge of design techniques, tools, and principles involved in production of precision technical plans, blueprints, drawings, and models.|6
41-2012.00|1|Chemistry|Knowledge of the chemical composition, structure, and properties of substances and of the chemical processes and transformations that they undergo. This includes uses of chemicals and their interactions, danger signs, production techniques, and disposal methods.|6
41-2012.00|1|Therapy and Counseling|Knowledge of principles, methods, and procedures for diagnosis, treatment, and rehabilitation of physical and mental dysfunctions, and for career counseling and guidance.|6
41-2012.00|1|History and Archeology|Knowledge of historical events and their causes, indicators, and effects on civilizations and cultures.|6
41-2012.00|1|Building and Construction|Knowledge of materials, methods, and the tools involved in the construction or repair of houses, buildings, or other structures such as highways and roads.|4
41-2012.00|1|Physics|Knowledge and prediction of physical principles, laws, their interrelationships, and applications to understanding fluid, material, and atmospheric dynamics, and mechanical, electrical, atomic and sub- atomic structures and processes.|3
41-2012.00|1|Biology|Knowledge of plant and animal organisms, their tissues, cells, functions, interdependencies, and interactions with each other and the environment.|2
41-2012.00|1|Fine Arts|Knowledge of the theory and techniques required to compose, produce, and perform works of music, dance, visual arts, drama, and sculpture.|2
41-2012.00|2|Active Listening|Giving full attention to what other people are saying, taking time to understand the points being made, asking questions as appropriate, and not interrupting at inappropriate times.|56
41-2012.00|2|Speaking|Talking to others to convey information effectively.|56
41-2012.00|2|Mathematics|Using mathematics to solve problems.|56
41-2012.00|2|Social Perceptiveness|Being aware of others' reactions and understanding why they react as they do.|53
41-2012.00|2|Service Orientation|Actively looking for ways to help people.|53
41-2012.00|2|Reading Comprehension|Understanding written sentences and paragraphs in work related documents.|50
41-2012.00|2|Monitoring|Monitoring/Assessing performance of yourself, other individuals, or organizations to make improvements or take corrective action.|50
41-2012.00|2|Writing|Communicating effectively in writing as appropriate for the needs of the audience.|47
41-2012.00|2|Critical Thinking|Using logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions or approaches to problems.|47
41-2012.00|2|Judgment and Decision Making|Considering the relative costs and benefits of potential actions to choose the most appropriate one.|47
41-2012.00|2|Coordination|Adjusting actions in relation to others' actions.|44
41-2012.00|2|Complex Problem Solving|Identifying complex problems and reviewing related information to develop and evaluate options and implement solutions.|44
41-2012.00|2|Persuasion|Persuading others to change their minds or behavior.|41
41-2012.00|2|Negotiation|Bringing others together and trying to reconcile differences.|38
41-2012.00|2|Active Learning|Understanding the implications of new information for both current and future problem-solving and decision-making.|31
41-2012.00|2|Instructing|Teaching others how to do something.|31
41-2012.00|2|Time Management|Managing one's own time and the time of others.|31
41-2012.00|2|Learning Strategies|Selecting and using training/instructional methods and procedures appropriate for the situation when learning or teaching new things.|28
41-2012.00|2|Management of Financial Resources|Determining how money will be spent to get the work done, and accounting for these expenditures.|28
41-2012.00|2|Operation Monitoring|Watching gauges, dials, or other indicators to make sure a machine is working properly.|25
41-2012.00|2|Quality Control Analysis|Conducting tests and inspections of products, services, or processes to evaluate quality or performance.|25
41-2012.00|2|Management of Personnel Resources|Motivating, developing, and directing people as they work, identifying the best people for the job.|25
41-2012.00|2|Operation and Control|Controlling operations of equipment or systems.|22
41-2012.00|2|Troubleshooting|Determining causes of operating errors and deciding what to do about it.|22
41-2012.00|2|Systems Analysis|Determining how a system should work and how changes in conditions, operations, and the environment will affect outcomes.|22
41-2012.00|2|Management of Material Resources|Obtaining and seeing to the appropriate use of equipment, facilities, and materials needed to do certain work.|22
41-2012.00|2|Systems Evaluation|Identifying measures or indicators of system performance and the actions needed to improve or correct performance, relative to the goals of the system.|19
41-2012.00|2|Repairing|Repairing machines or systems using the needed tools.|16
41-2012.00|2|Programming|Writing computer programs for various purposes.|10
41-2012.00|2|Equipment Selection|Determining the kind of tools and equipment needed to do a job.|6
41-2012.00|2|Equipment Maintenance|Performing routine maintenance on equipment and determining when and what kind of maintenance is needed.|6
41-2012.00|2|Technology Design|Generating or adapting equipment and technology to serve user needs.|3
41-2012.00|2|Science|Using scientific rules and methods to solve problems.|0
41-2012.00|2|Operations Analysis|Analyzing needs and product requirements to create a design.|0
41-2012.00|2|Installation|Installing equipment, machines, wiring, or programs to meet specifications.|0
41-2012.00|3|Oral Comprehension|The ability to listen to and understand information and ideas presented through spoken words and sentences.|63
41-2012.00|3|Oral Expression|The ability to communicate information and ideas in speaking so others will understand.|63
41-2012.00|3|Problem Sensitivity|The ability to tell when something is wrong or is likely to go wrong. It does not involve solving the problem, only recognizing there is a problem.|56
41-2012.00|3|Near Vision|The ability to see details at close range (within a few feet of the observer).|56
41-2012.00|3|Speech Recognition|The ability to identify and understand the speech of another person.|56
41-2012.00|3|Speech Clarity|The ability to speak clearly so others can understand you.|56
41-2012.00|3|Information Ordering|The ability to arrange things or actions in a certain order or pattern according to a specific rule or set of rules (e.g., patterns of numbers, letters, words, pictures, mathematical operations).|53
41-2012.00|3|Mathematical Reasoning|The ability to choose the right mathematical methods or formulas to solve a problem.|53
41-2012.00|3|Number Facility|The ability to add, subtract, multiply, or divide quickly and correctly.|53
41-2012.00|3|Selective Attention|The ability to concentrate on a task over a period of time without being distracted.|53
41-2012.00|3|Written Comprehension|The ability to read and understand information and ideas presented in writing.|50
41-2012.00|3|Finger Dexterity|The ability to make precisely coordinated movements of the fingers of one or both hands to grasp, manipulate, or assemble very small objects.|50
41-2012.00|3|Far Vision|The ability to see details at a distance.|50
41-2012.00|3|Deductive Reasoning|The ability to apply general rules to specific problems to produce answers that make sense.|47
41-2012.00|3|Inductive Reasoning|The ability to combine pieces of information to form general rules or conclusions (includes finding a relationship among seemingly unrelated events).|47
41-2012.00|3|Perceptual Speed|The ability to quickly and accurately compare similarities and differences among sets of letters, numbers, objects, pictures, or patterns. The things to be compared may be presented at the same time or one after the other. This ability also includes comparing a presented object with a remembered object.|47
41-2012.00|3|Arm-Hand Steadiness|The ability to keep your hand and arm steady while moving your arm or while holding your arm and hand in one position.|47
41-2012.00|3|Manual Dexterity|The ability to quickly move your hand, your hand together with your arm, or your two hands to grasp, manipulate, or assemble objects.|47
41-2012.00|3|Auditory Attention|The ability to focus on a single source of sound in the presence of other distracting sounds.|47
41-2012.00|3|Written Expression|The ability to communicate information and ideas in writing so others will understand.|44
41-2012.00|3|Category Flexibility|The ability to generate or use different sets of rules for combining or grouping things in different ways.|44
41-2012.00|3|Flexibility of Closure|The ability to identify or detect a known pattern (a figure, object, word, or sound) that is hidden in other distracting material.|44
41-2012.00|3|Hearing Sensitivity|The ability to detect or tell the differences between sounds that vary in pitch and loudness.|44
41-2012.00|3|Time Sharing|The ability to shift back and forth between two or more activities or sources of information (such as speech, sounds, touch, or other sources).|38
41-2012.00|3|Trunk Strength|The ability to use your abdominal and lower back muscles to support part of the body repeatedly or continuously over time without 'giving out' or fatiguing.|38
41-2012.00|3|Visual Color Discrimination|The ability to match or detect differences between colors, including shades of color and brightness.|35
41-2012.00|3|Speed of Closure|The ability to quickly make sense of, combine, and organize information into meaningful patterns.|31
41-2012.00|3|Control Precision|The ability to quickly and repeatedly adjust the controls of a machine or a vehicle to exact positions.|31
41-2012.00|3|Visualization|The ability to imagine how something will look after it is moved around or when its parts are moved or rearranged.|28
41-2012.00|3|Multilimb Coordination|The ability to coordinate two or more limbs (for example, two arms, two legs, or one leg and one arm) while sitting, standing, or lying down. It does not involve performing the activities while the whole body is in motion.|28
41-2012.00|3|Wrist-Finger Speed|The ability to make fast, simple, repeated movements of the fingers, hands, and wrists.|28
41-2012.00|3|Speed of Limb Movement|The ability to quickly move the arms and legs.|28
41-2012.00|3|Extent Flexibility|The ability to bend, stretch, twist, or reach with your body, arms, and/or legs.|28
41-2012.00|3|Fluency of Ideas|The ability to come up with a number of ideas about a topic (the number of ideas is important, not their quality, correctness, or creativity).|25
41-2012.00|3|Memorization|The ability to remember information such as words, numbers, pictures, and procedures.|25
41-2012.00|3|Response Orientation|The ability to choose quickly between two or more movements in response to two or more different signals (lights, sounds, pictures). It includes the speed with which the correct response is started with the hand, foot, or other body part.|25
41-2012.00|3|Static Strength|The ability to exert maximum muscle force to lift, push, pull, or carry objects.|25
41-2012.00|3|Stamina|The ability to exert yourself physically over long periods of time without getting winded or out of breath.|25
41-2012.00|3|Gross Body Coordination|The ability to coordinate the movement of your arms, legs, and torso together when the whole body is in motion.|25
41-2012.00|3|Depth Perception|The ability to judge which of several objects is closer or farther away from you, or to judge the distance between you and an object.|25
41-2012.00|3|Originality|The ability to come up with unusual or clever ideas about a given topic or situation, or to develop creative ways to solve a problem.|22
41-2012.00|3|Reaction Time|The ability to quickly respond (with the hand, finger, or foot) to a signal (sound, light, picture) when it appears.|22
41-2012.00|3|Dynamic Strength|The ability to exert muscle force repeatedly or continuously over time. This involves muscular endurance and resistance to muscle fatigue.|22
41-2012.00|3|Rate Control|The ability to time your movements or the movement of a piece of equipment in anticipation of changes in the speed and/or direction of a moving object or scene.|16
41-2012.00|3|Sound Localization|The ability to tell the direction from which a sound originated.|16
41-2012.00|3|Gross Body Equilibrium|The ability to keep or regain your body balance or stay upright when in an unstable position.|13
41-2012.00|3|Spatial Orientation|The ability to know your location in relation to the environment or to know where other objects are in relation to you.|10
41-2012.00|3|Explosive Strength|The ability to use short bursts of muscle force to propel oneself (as in jumping or sprinting), or to throw an object.|0
41-2012.00|3|Dynamic Flexibility|The ability to quickly and repeatedly bend, stretch, twist, or reach out with your body, arms, and/or legs.|0
41-2012.00|3|Night Vision|The ability to see under low light conditions.|0
41-2012.00|3|Peripheral Vision|The ability to see objects or movement of objects to one's side when the eyes are looking ahead.|0
41-2012.00|3|Glare Sensitivity|The ability to see objects in the presence of glare or bright lighting.|0
51-3011.00|0|Core|Observe color of products being baked and adjust oven temperatures, humidity, or conveyor speeds accordingly.|81
51-3011.00|0|Core|Set oven temperatures and place items into hot ovens for baking.|80
51-3011.00|0|Core|Combine measured ingredients in bowls of mixing, blending, or cooking machinery.|78
51-3011.00|0|Core|Measure or weigh flour or other ingredients to prepare batters, doughs, fillings, or icings, using scales or graduated containers.|78
51-3011.00|0|Core|Roll, knead, cut, or shape dough to form sweet rolls, pie crusts, tarts, cookies, or other products.|77
51-3011.00|0|Core|Place dough in pans, molds, or on sheets and bake in production ovens or on grills.|76
51-3011.00|0|Core|Check the quality of raw materials to ensure that standards and specifications are met.|76
51-3011.00|0|Core|Adapt the quantity of ingredients to match the amount of items to be baked.|76
51-3011.00|0|Core|Apply glazes, icings, or other toppings to baked goods, using spatulas or brushes.|75
51-3011.00|0|Core|Check equipment to ensure that it meets health and safety regulations and perform maintenance or cleaning, as necessary.|75
51-3011.00|0|Core|Decorate baked goods, such as cakes or pastries.|75
51-3011.00|0|Core|Set time and speed controls for mixing machines, blending machines, or steam kettles so that ingredients will be mixed or cooked according to instructions.|74
51-3011.00|0|Core|Prepare or maintain inventory or production records.|73
51-3011.00|0|Core|Direct or coordinate bakery deliveries.|71
51-3011.00|0|Core|Order or receive supplies or equipment.|65
51-3011.00|0|Supplemental|Operate slicing or wrapping machines.|56
51-3011.00|0|Supplemental|Develop new recipes for baked goods.|55
51-3011.00|1|Food Production|Knowledge of techniques and equipment for planting, growing, and harvesting food products (both plant and animal) for consumption, including storage/handling techniques.|69
51-3011.00|1|Production and Processing|Knowledge of raw materials, production processes, quality control, costs, and other techniques for maximizing the effective manufacture and distribution of goods.|63
51-3011.00|1|Customer and Personal Service|Knowledge of principles and processes for providing customer and personal services. This includes customer needs assessment, meeting quality standards for services, and evaluation of customer satisfaction.|55
51-3011.00|1|Administration and Management|Knowledge of business and management principles involved in strategic planning, resource allocation, human resources modeling, leadership technique, production methods, and coordination of people and resources.|52
51-3011.00|1|Mathematics|Knowledge of arithmetic, algebra, geometry, calculus, statistics, and their applications.|52
51-3011.00|1|Personnel and Human Resources|Knowledge of principles and procedures for personnel recruitment, selection, training, compensation and benefits, labor relations and negotiation, and personnel information systems.|45
51-3011.00|1|Education and Training|Knowledge of principles and methods for curriculum and training design, teaching and instruction for individuals and groups, and the measurement of training effects.|45
51-3011.00|1|English Language|Knowledge of the structure and content of the English language including the meaning and spelling of words, rules of composition, and grammar.|44
51-3011.00|1|Sales and Marketing|Knowledge of principles and methods for showing, promoting, and selling products or services. This includes marketing strategy and tactics, product demonstration, sales techniques, and sales control systems.|39
51-3011.00|1|Public Safety and Security|Knowledge of relevant equipment, policies, procedures, and strategies to promote effective local, state, or national security operations for the protection of people, data, property, and institutions.|39
51-3011.00|1|Economics and Accounting|Knowledge of economic and accounting principles and practices, the financial markets, banking and the analysis and reporting of financial data.|35
51-3011.00|1|Mechanical|Knowledge of machines and tools, including their designs, uses, repair, and maintenance.|33
51-3011.00|1|Psychology|Knowledge of human behavior and performance; individual differences in ability, personality, and interests; learning and motivation; psychological research methods; and the assessment and treatment of behavioral and affective disorders.|32
51-3011.00|1|Law and Government|Knowledge of laws, legal codes, court procedures, precedents, government regulations, executive orders, agency rules, and the democratic political process.|32
51-3011.00|1|Computers and Electronics|Knowledge of circuit boards, processors, chips, electronic equipment, and computer hardware and software, including applications and programming.|31
51-3011.00|1|Clerical|Knowledge of administrative and clerical procedures and systems such as word processing, managing files and records, stenography and transcription, designing forms, and other office procedures and terminology.|29
51-3011.00|1|Chemistry|Knowledge of the chemical composition, structure, and properties of substances and of the chemical processes and transformations that they undergo. This includes uses of chemicals and their interactions, danger signs, production techniques, and disposal methods.|27
51-3011.00|1|Design|Knowledge of design techniques, tools, and principles involved in production of precision technical plans, blueprints, drawings, and models.|25
51-3011.00|1|Foreign Language|Knowledge of the structure and content of a foreign (non-English) language including the meaning and spelling of words, rules of composition and grammar, and pronunciation.|20
51-3011.00|1|Transportation|Knowledge of principles and methods for moving people or goods by air, rail, sea, or road, including the relative costs and benefits.|19
51-3011.00|1|Physics|Knowledge and prediction of physical principles, laws, their interrelationships, and applications to understanding fluid, material, and atmospheric dynamics, and mechanical, electrical, atomic and sub- atomic structures and processes.|19
51-3011.00|1|Sociology and Anthropology|Knowledge of group behavior and dynamics, societal trends and influences, human migrations, ethnicity, cultures and their history and origins.|19
51-3011.00|1|Communications and Media|Knowledge of media production, communication, and dissemination techniques and methods. This includes alternative ways to inform and entertain via written, oral, and visual media.|19
51-3011.00|1|Therapy and Counseling|Knowledge of principles, methods, and procedures for diagnosis, treatment, and rehabilitation of physical and mental dysfunctions, and for career counseling and guidance.|17
51-3011.00|1|Telecommunications|Knowledge of transmission, broadcasting, switching, control, and operation of telecommunications systems.|16
51-3011.00|1|Engineering and Technology|Knowledge of the practical application of engineering science and technology. This includes applying principles, techniques, procedures, and equipment to the design and production of various goods and services.|14
51-3011.00|1|Philosophy and Theology|Knowledge of different philosophical systems and religions. This includes their basic principles, values, ethics, ways of thinking, customs, practices, and their impact on human culture.|13
51-3011.00|1|Medicine and Dentistry|Knowledge of the information and techniques needed to diagnose and treat human injuries, diseases, and deformities. This includes symptoms, treatment alternatives, drug properties and interactions, and preventive health-care measures.|9
51-3011.00|1|Biology|Knowledge of plant and animal organisms, their tissues, cells, functions, interdependencies, and interactions with each other and the environment.|8
51-3011.00|1|Geography|Knowledge of principles and methods for describing the features of land, sea, and air masses, including their physical characteristics, locations, interrelationships, and distribution of plant, animal, and human life.|7
51-3011.00|1|Fine Arts|Knowledge of the theory and techniques required to compose, produce, and perform works of music, dance, visual arts, drama, and sculpture.|7
51-3011.00|1|Building and Construction|Knowledge of materials, methods, and the tools involved in the construction or repair of houses, buildings, or other structures such as highways and roads.|6
51-3011.00|1|History and Archeology|Knowledge of historical events and their causes, indicators, and effects on civilizations and cultures.|1
51-3011.00|2|Active Listening|Giving full attention to what other people are saying, taking time to understand the points being made, asking questions as appropriate, and not interrupting at inappropriate times.|56
51-3011.00|2|Monitoring|Monitoring/Assessing performance of yourself, other individuals, or organizations to make improvements or take corrective action.|53
